Customer ID,Name,Age,Gender,Annual Income,Total Spending,Purchase Frequency,Last Purchase Date,Average Order Value,Discount Usage,Preferred Category,Customer Satisfaction
CUST01948,Sneha Singh,29,Male,26556.88,8524.31,7,2026-07-14,1848.91,17.74,Books,8.0
CUST01949,Rahul Singh,44,Female,60436.92,25702.84,8,2026-08-04,3460.76,80.14,Sports,8.0
CUST01950,Ankit Chauhan,29,Male,34367.12,17636.1,15,2026-06-23,930.76,37.26,Home & Kitchen,6.0
CUST01951,Pooja Jaiswal,31,Female,25853.15,15505.72,14,2026-07-15,1107.05,59.12,Sports,8.0
CUST01952,Sneha Singh,33,Female,36137.82,5505.55,2,2026-04-26,2365.43,48.36,Electronics,6.0
CUST01953,Diya Yadav,42,Female,18000.0,9684.84,6,2026-05-15,1323.11,57.19,Books,8.0
CUST01954,Aarav Mishra,27,Female,42237.63,26612.6,9,2026-07-17,2595.4,48.08,Beauty,8.0
CUST01955,Sneha Chauhan,30,Male,66196.78,22535.13,10,2026-08-08,3139.43,40.06,Sports,7.0
CUST01956,Shreya Chauhan,19,Female,28442.71,10675.17,4,2026-07-28,2408.3,18.1,Fashion,7.0
CUST01957,Sameer Kumar,37,Male,45327.7,27403.17,10,2026-06-10,3003.89,1.94,Fashion,7.0
CUST01958,Akash Mehta,43,Female,54235.29,15507.85,8,2026-08-08,2493.58,42.64,Sports,10.0
CUST01959,Aditi Mishra,20,Male,28678.31,4028.88,7,2026-05-25,737.94,23.6,Fashion,7.0
CUST01960,Varun Chauhan,23,Female,27224.52,3008.84,5,2026-07-20,449.73,6.42,Beauty,6.0
CUST01961,Ankit Singh,28,Male,39821.71,29826.37,9,2026-07-31,2634.68,21.43,Home & Kitchen,8.0
CUST01962,Diya Singh,35,Male,43714.56,26275.44,11,2026-05-25,2612.26,20.07,Home & Kitchen,8.0
CUST01963,Neha Malhotra,30,Male,36497.72,17106.17,6,2026-05-29,2689.77,63.76,Books,5.0
CUST01964,Diya Sharma,36,Male,27991.73,18463.21,9,2026-04-18,3124.12,53.12,Books,
CUST01965,Nikhil Sharma,40,Male,40364.24,11920.87,6,2026-07-08,2767.96,19.15,Beauty,10.0
CUST01966,Neha Agarwal,21,Female,54543.7,16161.95,5,2026-07-29,2481.7,100.0,Sports,7.0
CUST01967,Sakshi Agarwal,21,Female,65902.43,14700.41,6,2026-06-11,2766.61,9.15,Home & Kitchen,7.0
CUST01968,Sakshi Jaiswal,50,Male,55339.79,18045.0,8,2026-08-03,1723.57,46.51,Beauty,8.0
CUST01969,Varun Agarwal,43,Male,23689.52,15237.31,5,2026-06-29,2286.66,57.68,Electronics,10.0
CUST01970,Sameer Jaiswal,24,Male,53273.47,11591.08,5,2026-07-22,2390.3,12.87,Books,6.0
CUST01971,Akash Rai,33,Male,50763.03,2859.35,2,2025-12-22,2140.31,71.18,Home & Kitchen,7.0
CUST01972,Riya Malhotra,47,Male,58631.26,18976.56,7,2026-06-18,2985.94,39.91,Sports,8.0
CUST01973,Aarav Agarwal,47,Female,60189.73,20575.14,8,2026-07-10,2312.52,13.12,Electronics,8.0
CUST01974,Suraj Agarwal,23,Female,60492.25,29323.81,11,2026-07-30,2113.36,32.49,Books,9.0
CUST01975,Neha Jaiswal,34,Female,54521.36,11739.36,6,2026-06-05,2405.14,0.0,Books,6.0
CUST01976,Yash Malhotra,36,Male,48423.75,10798.17,7,2026-07-10,1725.82,19.89,Books,6.0
CUST01977,Isha Yadav,23,Male,48937.32,28119.96,12,2026-06-18,2013.18,72.83,Books,7.0
CUST01978,Vikas Rai,31,Male,48227.83,17590.16,7,2026-06-10,1996.09,32.79,Electronics,5.0
CUST01979,Aditya Sinha,28,Male,39694.06,20519.25,15,2026-07-21,1369.94,52.18,Books,7.0
CUST01980,Meera Gupta,34,Female,69173.46,21329.48,10,2026-04-20,2778.59,57.9,Beauty,6.0
CUST01981,Ankit Singh,24,Male,29802.56,15997.73,8,2026-06-05,2437.64,43.46,Electronics,7.0
CUST01982,Aarav Mishra,31,Female,27453.2,2786.41,6,2026-05-20,345.19,16.76,Home & Kitchen,8.0
CUST01983,Ayush Pandey,18,Female,38006.83,13693.32,5,2026-07-09,2308.35,65.85,Books,7.0
CUST01984,Sakshi Gupta,34,Female,18000.0,14859.35,5,2026-05-11,2258.17,27.58,Books,7.0
CUST01985,Rohan Malhotra,26,Male,39399.26,21389.45,6,2026-06-23,2750.88,63.61,Electronics,7.0
CUST01986,Yash Singh,42,Female,19453.69,9841.42,7,2026-08-05,1115.49,65.79,Books,5.0
CUST01987,Sameer Jaiswal,33,Female,44033.16,16776.7,8,2026-07-30,2294.64,8.02,Books,8.0
CUST01988,Ayush Pandey,48,Female,54790.72,14996.66,6,2026-01-21,2055.61,13.56,Electronics,8.0
CUST01989,Aditya Agarwal,23,Female,30174.47,1280.48,6,2026-07-01,300.0,25.96,Books,6.0
CUST01990,Akash Srivastava,43,Male,53466.86,21390.19,9,2026-03-08,2029.22,38.82,Fashion,7.0
CUST01991,Rahul Sharma,25,Female,52302.11,20129.15,9,2026-08-04,1697.14,45.28,Home & Kitchen,7.0
CUST01992,Arjun Jaiswal,35,Male,29116.06,22871.58,9,2026-07-02,2390.58,30.85,Beauty,5.0
CUST01993,Suraj Kumar,39,Female,19674.96,17977.74,7,2026-06-18,2158.38,75.52,Sports,5.0
CUST01994,Aarav Shukla,28,Male,25990.85,14831.26,8,2026-07-23,2558.49,39.73,Beauty,6.0
CUST01995,Isha Tiwari,26,Female,24447.72,18914.06,9,2026-08-02,2797.27,27.33,Beauty,8.0
CUST01996,Isha Kumar,31,Female,99083.32,14826.05,7,2026-04-14,2812.02,29.22,Books,8.0
CUST01997,Isha Rai,22,Male,91632.42,26728.69,8,2026-05-29,3124.8,33.92,Books,6.0
CUST01998,Varun Malhotra,20,Male,30176.36,8988.19,7,2026-07-15,1526.03,38.79,Books,6.0
CUST01999,Sameer Jaiswal,47,Male,21904.25,7534.06,3,2026-06-07,2520.13,70.76,Electronics,7.0
CUST02000,Sameer Yadav,36,Female,22513.17,7546.69,8,2026-06-21,1246.33,31.82,Books,8.0
CUST02001,Aditi Mishra,41,Male,34628.59,18745.72,10,2026-08-02,1643.95,68.24,Beauty,7.0
CUST02002,Tanvi Mishra,34,Female,71339.91,40462.72,14,2026-04-24,3363.15,54.66,Electronics,5.0
CUST02003,Sakshi Malhotra,35,Female,47159.96,13407.66,8,2026-05-30,1891.2,13.51,Home & Kitchen,6.0
CUST02004,Nikhil Sinha,22,Female,46273.09,13279.97,8,2026-07-30,1797.03,34.12,Home & Kitchen,5.0
CUST02005,Pooja Jaiswal,34,Male,80830.13,24550.64,10,2026-08-06,2152.1,41.03,Electronics,8.0
CUST02006,Suraj Verma,44,Male,45327.54,12629.79,5,2026-05-28,2882.22,43.85,Books,7.0
CUST02007,Ankit Kumar,18,Female,37753.36,19417.75,9,2026-06-16,2223.63,48.16,Beauty,7.0
CUST02008,Ananya Yadav,22,Female,37298.28,10140.41,7,2026-07-22,1696.77,0.0,Fashion,9.0
CUST02009,Aarav Srivastava,36,Male,40429.61,16102.76,10,2026-06-23,1382.54,59.45,Books,9.0
CUST02010,Varun Kumar,24,Male,46597.0,20368.45,5,2026-08-05,3621.63,17.28,Beauty,9.0
CUST02011,Ankit Verma,36,Female,68212.82,30604.86,9,2026-06-30,3021.06,46.05,Electronics,7.0
CUST02012,Ankit Verma,41,Female,136519.54,33931.02,8,2026-04-09,3184.43,60.97,Electronics,6.0
CUST02013,Ananya Jaiswal,35,Female,23065.83,40962.63,14,2026-07-23,2746.36,86.76,Fashion,7.0
CUST02014,Krishna Malhotra,18,Male,22430.08,17039.85,10,2026-07-07,2324.16,23.5,Home & Kitchen,6.0
CUST02015,Krishna Singh,29,Male,83436.95,9105.17,6,2026-04-11,1370.9,36.81,Beauty,6.0
CUST02016,Rohan Mehta,18,Female,42769.63,19895.25,10,2026-05-12,2361.03,15.43,Home & Kitchen,4.0
CUST02017,Aditya Gupta,43,Male,23441.58,15215.47,9,2026-06-12,2303.28,38.61,Beauty,6.0
CUST02018,Rahul Malhotra,19,Male,37441.23,15516.3,11,2026-06-03,2117.6,34.73,Home & Kitchen,4.0
CUST02019,Ankit Jaiswal,24,Male,60182.45,15458.57,9,2026-07-17,1424.18,50.34,Beauty,5.0
CUST02020,Ananya Gupta,27,Female,18000.0,8610.72,6,2026-07-17,1670.97,80.3,Home & Kitchen,7.0
CUST02021,Varun Shukla,37,Male,69743.48,10925.28,4,2026-07-04,2375.81,43.26,Fashion,5.0
CUST02022,Aarav Jaiswal,24,Female,36150.47,11627.14,6,2026-08-01,1589.7,36.71,Sports,8.0
CUST02023,Tanvi Shukla,33,Female,44073.36,9211.58,8,2026-07-02,1657.35,37.6,Books,7.0
CUST02024,Arjun Gupta,44,Male,49883.36,11812.47,4,2026-06-23,2508.05,32.17,Fashion,8.0
CUST02025,Meera Agarwal,39,Male,62075.68,8323.41,5,2026-07-25,2546.45,32.83,Electronics,5.0
CUST02026,Arjun Mishra,29,Male,38026.73,16914.98,12,2026-07-08,1904.4,41.89,Electronics,8.0
CUST02027,Aditi Singh,37,Female,30355.75,3973.02,2,2026-08-02,1594.29,17.14,Electronics,5.0
CUST02028,Pooja Mishra,30,Female,44505.13,18519.39,9,2026-08-05,2274.99,37.73,Beauty,7.0
CUST02029,Aditi Rai,39,Male,46123.68,17304.76,6,2026-06-16,3500.85,44.42,Home & Kitchen,6.0
CUST02030,Neha Agarwal,30,Female,83817.69,5688.1,4,2026-06-08,1901.36,17.73,Sports,9.0
CUST02031,Nikhil Yadav,20,Female,39918.02,24130.36,7,2026-05-29,3208.72,70.46,Books,6.0
CUST02032,Aditi Tiwari,23,Male,38954.89,18249.18,9,2026-06-22,1820.46,60.85,Electronics,5.0
CUST02033,Varun Yadav,37,Male,30779.74,9904.87,6,2026-06-06,2203.53,28.02,Fashion,7.0
CUST02034,Diya Kumar,37,Male,48101.93,23729.02,9,2026-04-18,2477.39,39.94,Books,8.0
CUST02035,Diya Pandey,38,Female,42641.79,11026.78,6,2026-07-06,2617.75,28.36,Beauty,8.0
CUST02036,Aditya Pandey,33,Male,77781.28,16982.81,7,2025-12-25,2608.61,38.55,Books,6.0
CUST02037,Ananya Shukla,47,Female,119104.37,34162.21,7,2026-05-31,3730.73,57.47,Fashion,7.0
CUST02038,Diya Yadav,25,Male,43868.08,12137.98,4,2026-08-04,2782.16,55.28,Books,6.0
CUST02039,Rohan Rai,24,Female,94481.33,27300.68,7,2026-08-08,3733.76,68.4,Sports,7.0
CUST02040,Ananya Agarwal,31,Male,61593.75,11687.02,5,2026-06-08,2476.64,59.15,Beauty,7.0
CUST02041,Riya Tiwari,24,Female,30082.99,10570.67,7,2026-07-27,2260.16,57.06,Electronics,7.0
CUST02042,Akash Shukla,35,Female,50206.45,10655.11,8,2026-07-23,1806.6,28.23,Beauty,8.0
CUST02043,Aditya Srivastava,23,Male,19764.8,14318.88,9,2026-07-09,1806.81,21.63,Home & Kitchen,7.0
CUST02044,Suraj Tiwari,33,Female,105074.66,27160.37,12,2026-07-19,3008.07,51.54,Home & Kitchen,7.0
CUST02045,Ayush Jaiswal,48,Male,31383.73,15010.85,11,2026-07-31,1899.1,41.75,Electronics,7.0
CUST02046,Shreya Sinha,18,Male,40340.84,13174.86,6,2026-07-21,2840.59,23.14,Sports,8.0
CUST02047,Kavya Sinha,38,Female,40695.3,4508.31,3,2026-05-20,2096.27,0.0,Sports,6.0
CUST02048,Vikas Verma,18,Female,32539.56,12058.17,6,2026-04-24,1869.09,29.77,Fashion,9.0
CUST02049,Krishna Mishra,35,Female,18000.0,23116.02,7,2026-07-22,2515.92,40.48,Home & Kitchen,7.0
CUST02050,Ananya Pandey,29,Female,33109.97,27584.47,12,2026-07-17,2336.55,33.18,Electronics,5.0
CUST02051,Ananya Jaiswal,21,Male,55386.46,24575.87,8,2026-07-26,2766.82,18.99,Sports,4.0
CUST02052,Shreya Srivastava,31,Female,18000.0,18257.34,13,2026-06-19,2044.25,22.78,Books,9.0
CUST02053,Manish Mehta,22,Male,53286.62,9191.06,9,2026-07-31,907.96,49.64,Fashion,7.0
CUST02054,Suraj Mehta,27,Female,27642.4,36422.48,12,2026-07-29,2264.45,0.0,Sports,4.0
CUST02055,Manish Rai,31,Female,51236.86,5268.03,6,2026-04-28,1041.43,59.38,Books,7.0
CUST02056,Varun Singh,36,Male,78549.09,9327.84,6,2026-07-05,1800.12,55.75,Home & Kitchen,8.0
CUST02057,Varun Singh,40,Female,82962.62,30027.0,10,2026-06-29,2524.54,44.18,Books,7.0
CUST02058,Ayush Singh,34,Male,18114.13,7912.91,8,2026-08-04,1405.62,25.99,Fashion,7.0
CUST02059,Isha Shukla,23,Male,49160.54,21216.82,11,2026-06-25,2719.65,0.0,Beauty,8.0
CUST02060,Manish Rai,25,Male,46935.92,14229.92,5,2026-07-24,2150.32,19.39,Books,8.0
CUST02061,Nikhil Shukla,55,Male,42539.62,23662.4,8,2026-08-07,3000.53,11.82,Books,8.0
CUST02062,Riya Yadav,33,Male,115260.41,6893.38,2,2026-07-20,3690.92,42.19,Books,7.0
CUST02063,Sameer Shukla,24,Male,79383.2,34163.36,9,2026-07-24,3301.06,26.11,Books,6.0
CUST02064,Shreya Rai,18,Female,42660.18,14785.99,8,2026-08-01,2251.33,65.68,Books,8.0
CUST02065,Ankit Rai,33,Male,45227.69,12723.5,6,2026-08-02,1972.34,57.86,Fashion,6.0
CUST02066,Tanvi Kumar,31,Male,37188.75,10739.11,7,2026-06-22,2183.59,5.52,Sports,8.0
CUST02067,Manish Malhotra,18,Female,77402.02,49705.6,11,2026-06-20,3431.73,61.81,Beauty,6.0
CUST02068,Akash Agarwal,34,Male,55395.67,10179.69,7,2026-05-12,1595.79,38.27,Books,6.0
CUST02069,Varun Gupta,38,Male,54197.91,22341.12,8,2026-08-04,2266.37,38.14,Home & Kitchen,6.0
CUST02070,Diya Yadav,45,Female,74074.97,10389.48,6,2026-07-31,1752.28,45.35,Electronics,8.0
CUST02071,Isha Rai,25,Female,30394.49,24220.06,9,2026-08-02,3354.57,53.25,Electronics,5.0
CUST02072,Varun Malhotra,21,Female,35670.79,28525.52,9,2026-06-04,2486.38,41.21,Electronics,7.0
CUST02073,Meera Agarwal,33,Female,78072.98,15978.99,8,2026-07-24,3053.51,42.69,Home & Kitchen,6.0
CUST02074,Kavya Mishra,40,Female,79796.71,24225.28,10,2026-04-19,3341.35,17.85,Beauty,5.0
CUST02075,Manish Malhotra,38,Female,40160.95,15443.17,8,2026-07-19,2941.76,4.98,Fashion,6.0
CUST02076,Vikas Kumar,18,Male,37706.46,13278.97,9,2026-07-08,1445.99,45.74,Beauty,4.0
CUST02077,Aarav Kumar,24,Male,27388.06,36128.21,11,2026-07-23,2547.66,51.04,Books,8.0
CUST02078,Krishna Srivastava,38,Female,122051.34,31637.02,9,2026-05-13,4349.09,35.52,Home & Kitchen,9.0
CUST02079,Ankit Shukla,37,Female,54491.75,12269.74,5,2026-05-08,2583.54,48.51,Home & Kitchen,6.0
CUST02080,Sakshi Mehta,22,Male,30672.78,10838.61,7,2026-08-08,1153.3,0.0,Fashion,9.0
CUST02081,Manish Sharma,36,Male,96541.1,35177.44,12,2026-07-09,3265.82,35.06,Home & Kitchen,4.0
CUST02082,Isha Verma,31,Male,59866.5,16703.66,9,2026-07-22,2551.27,57.85,Fashion,8.0
CUST02083,Karan Verma,32,Female,25132.0,16378.71,14,2026-05-25,1238.34,42.42,Fashion,8.0
CUST02084,Sakshi Pandey,33,Male,37303.4,44474.37,9,2026-06-26,3761.12,9.88,Electronics,4.0
CUST02085,Neha Kumar,24,Female,40620.35,11448.45,6,2026-07-16,1922.79,25.38,Home & Kitchen,9.0
CUST02086,Yash Jaiswal,44,Female,83111.76,13040.51,7,2026-05-09,1860.51,50.26,Fashion,7.0
CUST02087,Suraj Sharma,45,Male,103846.83,16258.83,6,2026-06-08,2052.3,30.65,Fashion,7.0
CUST02088,Aarav Tiwari,20,Male,27820.24,13671.58,6,2025-11-27,2557.68,33.95,Electronics,8.0
CUST02089,Riya Sharma,36,Female,30952.97,14145.03,8,2026-06-30,1859.69,20.88,Beauty,6.0
CUST02090,Neha Singh,41,Female,41122.16,10182.71,5,2026-07-28,2388.55,53.1,Beauty,8.0
CUST02091,Shreya Rai,48,Male,58304.19,23343.59,8,2026-07-17,2695.99,66.36,Fashion,10.0
CUST02092,Akash Pandey,27,Male,33408.93,8525.42,8,2026-05-19,1258.48,13.62,Books,8.0
CUST02093,Manish Yadav,30,Male,63009.94,13939.42,7,2026-08-08,1783.67,51.42,Beauty,3.0
CUST02094,Nikhil Mishra,26,Male,21683.64,14069.5,6,2026-07-30,2055.5,34.77,Fashion,6.0
CUST02095,Ananya Jaiswal,41,Male,100323.26,19485.19,7,2026-05-23,3434.13,9.18,Electronics,8.0
CUST02096,Yash Kumar,26,Female,26657.73,39364.53,10,2026-08-06,2930.48,46.16,Beauty,5.0
CUST02097,Aditya Verma,24,Male,41459.31,12850.36,6,2026-06-24,1980.28,0.0,Beauty,6.0
CUST02098,Sameer Tiwari,47,Female,68601.26,20126.6,9,2026-04-26,2197.87,38.07,Fashion,8.0
CUST02099,Aditi Rai,33,Female,18000.0,26661.94,9,2026-06-09,3124.1,63.9,Beauty,6.0
CUST02100,Diya Srivastava,40,Male,31868.21,9991.3,6,2026-07-27,1929.56,49.79,Home & Kitchen,5.0
CUST02101,Ayush Agarwal,21,Female,49600.51,8449.42,3,2026-07-25,2453.14,31.29,Electronics,5.0
CUST02102,Aditi Agarwal,26,Male,40153.61,14376.07,10,2026-07-17,2118.42,16.0,Fashion,6.0
CUST02103,Yash Gupta,44,Female,35551.03,6879.76,7,2026-07-04,1002.43,19.08,Beauty,5.0
CUST02104,Neha Srivastava,25,Male,39017.01,12801.13,6,2026-07-10,2581.13,35.31,Home & Kitchen,8.0
CUST02105,Sakshi Sharma,29,Female,50276.87,23194.92,11,2026-08-06,2896.19,41.36,Books,6.0
CUST02106,Shreya Srivastava,33,Male,66726.41,28039.25,9,2026-05-12,3532.89,15.29,Books,6.0
CUST02107,Diya Yadav,19,Female,57745.94,15084.71,7,2026-06-20,2638.37,29.12,Sports,5.0
CUST02108,Akash Kumar,31,Female,65591.28,4445.2,5,2026-06-23,1250.3,62.85,Books,6.0
CUST02109,Yash Yadav,28,Male,32864.7,29650.47,15,2026-08-08,2912.36,31.95,Fashion,6.0
CUST02110,Aditya Shukla,46,Female,38657.51,24588.52,7,2026-07-22,2706.51,39.79,Sports,6.0
CUST02111,Neha Yadav,35,Female,79395.39,10762.89,7,2026-08-02,1785.71,15.31,Sports,5.0
CUST02112,Arjun Chauhan,18,Male,57547.54,19694.71,11,2026-06-26,2630.4,43.86,Sports,7.0
CUST02113,Sneha Shukla,33,Female,60223.46,19679.45,7,2026-07-26,2206.52,17.76,Home & Kitchen,6.0
CUST02114,Sameer Gupta,26,Female,50608.39,19334.2,12,2026-06-19,1671.46,35.07,Beauty,4.0
CUST02115,Nikhil Rai,33,Male,61362.16,22727.9,13,2026-07-20,1769.58,34.68,Electronics,4.0
CUST02116,Sameer Kumar,44,Male,49386.27,31159.11,11,2026-08-05,2648.8,47.03,Home & Kitchen,6.0
CUST02117,Aditi Yadav,37,Male,30646.67,14487.1,9,2026-08-02,1220.32,19.69,Books,5.0
CUST02118,Pooja Rai,21,Female,59634.68,13528.53,4,2026-07-10,3393.95,35.62,Electronics,9.0
CUST02119,Nikhil Jaiswal,19,Male,22869.3,6596.18,3,2026-07-26,2298.91,24.56,Sports,7.0
CUST02120,Diya Yadav,29,Female,38402.34,11837.16,6,2026-03-13,2120.0,58.35,Fashion,7.0
CUST02121,Arjun Sharma,38,Male,56497.5,11219.87,5,2026-05-18,2944.84,52.53,Sports,6.0
CUST02122,Shreya Rai,18,Female,29277.55,27791.46,9,2026-04-04,3079.71,35.34,Home & Kitchen,5.0
CUST02123,Isha Pandey,18,Female,95956.79,11907.74,3,2026-07-22,3183.72,30.8,Sports,10.0
CUST02124,Aditi Shukla,43,Male,18000.0,30639.88,11,2026-06-22,3618.51,23.04,Fashion,8.0
CUST02125,Ananya Pandey,29,Female,33305.09,4996.45,4,2026-07-19,1844.08,7.62,Fashion,
CUST02126,Aditi Tiwari,23,Female,53052.11,13489.76,5,2026-06-02,2138.91,28.7,Fashion,6.0
CUST02127,Kavya Srivastava,31,Male,34606.27,5584.21,4,2026-04-22,2144.54,0.23,Home & Kitchen,7.0
CUST02128,Vikas Shukla,31,Male,26965.41,43918.14,11,2026-07-10,3041.95,57.87,Home & Kitchen,6.0
CUST02129,Riya Sinha,28,Male,58263.92,25705.34,11,2026-08-03,2497.06,54.84,Home & Kitchen,6.0
CUST02130,Aarav Srivastava,18,Male,48291.94,31346.54,11,2026-07-04,2618.79,0.0,Fashion,9.0
CUST02131,Aarav Shukla,28,Female,29165.19,12514.99,10,2026-06-25,1617.52,20.81,Books,5.0
CUST02132,Sameer Jaiswal,28,Male,38677.01,13145.3,4,2026-06-04,2843.28,47.11,Books,9.0
CUST02133,Rohan Shukla,33,Female,57455.57,4796.81,7,2026-06-15,544.28,34.06,Fashion,7.0
CUST02134,Diya Yadav,31,Female,75939.23,21790.87,8,2026-06-27,3386.0,64.4,Sports,8.0
CUST02135,Ayush Chauhan,39,Female,35313.23,24976.01,9,2026-06-20,3656.52,32.62,Home & Kitchen,8.0
CUST02136,Aditya Malhotra,35,Male,89200.96,36130.79,13,2026-08-05,2168.75,49.54,Fashion,9.0
CUST02137,Varun Mishra,29,Female,18642.43,17972.53,7,2026-03-12,3293.7,26.73,Fashion,8.0
CUST02138,Ankit Sinha,39,Female,56850.66,37833.0,11,2026-07-18,2624.77,18.12,Electronics,8.0
CUST02139,Ankit Jaiswal,24,Female,34995.24,20858.38,8,2026-03-08,3412.5,0.0,Books,7.0
CUST02140,Aditya Chauhan,39,Male,46566.91,13812.09,10,2026-07-29,1977.06,45.03,Fashion,6.0
CUST02141,Krishna Gupta,33,Female,26802.39,20434.46,7,2026-02-06,2269.3,32.17,Books,4.0
CUST02142,Suraj Sharma,43,Male,43360.14,13706.75,9,2026-04-02,1314.34,30.81,Sports,6.0
CUST02143,Aarav Gupta,31,Male,66168.98,10979.86,4,2026-07-25,3001.56,70.44,Electronics,8.0
CUST02144,Sneha Singh,38,Male,29246.23,15437.47,10,2026-07-15,2079.05,31.4,Home & Kitchen,6.0
CUST02145,Riya Sharma,39,Male,24734.51,25523.46,10,2026-06-13,1952.8,68.25,Electronics,7.0
CUST02146,Tanvi Agarwal,44,Male,33081.48,19063.83,10,2026-07-12,1851.47,23.19,Books,6.0
CUST02147,Neha Mehta,24,Male,56315.56,14743.78,5,2026-07-26,3724.94,46.74,Fashion,8.0
CUST02148,Ananya Tiwari,26,Female,58091.62,30429.42,10,2026-07-30,3449.15,10.75,Electronics,9.0
CUST02149,Akash Sharma,34,Female,53965.96,58989.1,14,2026-05-15,3868.3,37.75,Electronics,6.0
CUST02150,Akash Rai,18,Male,61672.05,7904.77,3,2026-05-04,2555.08,48.23,Beauty,5.0
CUST02151,Ayush Sharma,20,Male,60388.58,13295.5,11,2026-08-03,1857.09,21.21,Fashion,6.0
CUST02152,Kavya Sinha,27,Female,83396.79,27332.49,8,2026-07-16,3714.59,67.43,Fashion,7.0
CUST02153,Sameer Gupta,32,Female,18000.0,27814.96,14,2026-07-15,1757.07,35.82,Beauty,6.0
CUST02154,Ayush Gupta,36,Male,26440.26,28238.92,9,2026-06-25,2335.37,36.16,Home & Kitchen,7.0
CUST02155,Karan Gupta,27,Female,37162.68,14280.56,9,2026-07-27,2255.79,87.68,Home & Kitchen,7.0
CUST02156,Riya Kumar,18,Male,63650.73,22453.91,7,2026-08-08,2512.08,37.55,Fashion,6.0
CUST02157,Riya Mishra,39,Female,69535.93,17948.03,7,2026-04-13,2510.44,65.92,Books,8.0
CUST02158,Sakshi Sinha,22,Female,47312.22,6866.62,5,2026-06-28,1818.6,23.58,Sports,5.0
CUST02159,Akash Pandey,34,Female,58374.45,11381.11,5,2026-07-05,2546.48,79.34,Beauty,7.0
CUST02160,Suraj Singh,21,Female,67946.68,8419.04,3,2026-06-17,2153.73,10.17,Electronics,8.0
CUST02161,Ananya Agarwal,36,Male,53148.71,28671.19,10,2026-06-23,2400.37,33.36,Fashion,8.0
CUST02162,Suraj Malhotra,44,Female,24654.11,18072.13,11,2026-06-03,1706.6,82.88,Electronics,7.0
CUST02163,Shreya Pandey,23,Male,61901.72,14926.83,6,2026-07-18,2359.25,8.74,Fashion,8.0
CUST02164,Ananya Mishra,31,Male,24876.18,16410.39,7,2026-05-23,2675.77,10.21,Beauty,8.0
CUST02165,Manish Malhotra,46,Female,77332.08,19194.86,7,2026-08-01,3139.16,30.93,Books,8.0
CUST02166,Rohan Agarwal,31,Female,48264.78,26273.84,14,2026-08-02,1751.93,4.0,Fashion,8.0
CUST02167,Pooja Malhotra,43,Male,99535.17,24493.67,11,2026-08-04,2424.99,65.38,Sports,7.0
CUST02168,Tanvi Tiwari,27,Female,29899.76,10849.3,7,2026-07-11,1515.45,26.52,Beauty,7.0
CUST02169,Manish Rai,38,Male,45027.64,13369.42,5,2026-05-24,2530.47,19.49,Sports,8.0
CUST02170,Ayush Srivastava,47,Male,45851.17,53963.37,13,2026-07-20,3634.35,42.95,Electronics,6.0
CUST02171,Aarav Srivastava,25,Male,25832.32,16624.86,5,2026-07-17,2470.75,21.02,Sports,7.0
CUST02172,Yash Gupta,31,Female,62582.99,24968.62,8,2026-07-28,2363.86,61.29,Electronics,7.0
CUST02173,Varun Kumar,30,Female,56791.81,17435.98,7,2026-07-25,2759.64,33.97,Home & Kitchen,4.0
CUST02174,Varun Shukla,29,Female,26130.38,17912.08,10,2026-06-29,2385.42,3.98,Beauty,6.0
CUST02175,Ayush Verma,44,Male,29110.66,20854.15,9,2026-07-25,2905.43,35.14,Books,6.0
CUST02176,Sameer Kumar,25,Male,37309.26,5840.39,3,2026-08-08,2659.32,35.35,Beauty,8.0
CUST02177,Manish Srivastava,31,Male,40371.97,21779.56,9,2026-06-16,2127.83,0.0,Electronics,8.0
CUST02178,Aditya Malhotra,42,Male,86601.11,22748.43,6,2026-07-12,3403.65,71.32,Sports,6.0
CUST02179,Kavya Kumar,29,Male,63365.85,7037.01,4,2026-08-06,2621.33,2.26,Electronics,5.0
CUST02180,Rahul Chauhan,34,Male,78420.0,14280.05,9,2026-07-05,2253.97,44.04,Fashion,6.0
CUST02181,Ananya Rai,41,Male,21441.05,18482.45,7,2026-07-16,2697.44,73.4,Books,7.0
CUST02182,Shreya Agarwal,30,Female,50982.06,12694.51,5,2026-07-27,2593.02,3.31,Beauty,6.0
CUST02183,Ananya Verma,37,Male,65956.36,12381.1,8,2026-06-05,1819.17,10.88,Books,6.0
CUST02184,Ankit Rai,21,Male,25662.09,20042.09,12,2026-07-09,1556.66,27.11,Fashion,8.0
CUST02185,Manish Mehta,26,Male,28905.4,18070.04,12,2026-03-08,1623.59,42.61,Sports,6.0
CUST02186,Nikhil Sinha,40,Female,38663.17,24090.55,9,2026-05-06,2069.52,27.37,Books,7.0
CUST02187,Ankit Pandey,39,Male,129225.62,14389.59,6,2026-06-29,2533.64,54.43,Electronics,8.0
CUST02188,Ananya Yadav,35,Female,23194.49,30027.07,10,2026-07-27,2249.98,0.4,Beauty,7.0
CUST02189,Ankit Shukla,24,Male,46957.42,8934.99,4,2026-05-27,2780.94,68.46,Sports,7.0
CUST02190,Meera Malhotra,29,Male,50649.11,9762.08,4,2026-06-11,1997.82,85.09,Home & Kitchen,7.0
CUST02191,Ankit Verma,21,Female,24896.63,32922.6,11,2026-07-29,2435.13,60.15,Home & Kitchen,6.0
